MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEST,DEP_DEL15,DISTANCE,DEP_HOUR
6,21,6,WN,Other,Other,0,869.0,18
7,30,3,WN,Other,Other,1,448.0,19
5,11,7,WN,CLT,DEN,0,1337.0,12
7,11,5,AA,Other,DFW,0,1438.0,6
4,6,7,UA,Other,IAH,0,2007.0,7
7,28,1,DL,ATL,LGA,0,762.0,9
3,21,5,NK,Other,Other,0,1576.0,5
9,26,5,YX,LGA,BOS,1,184.0,9
3,19,3,UA,DEN,Other,0,776.0,11
3,31,1,OO,DEN,Other,0,423.0,13
9,9,2,WN,Other,LGA,0,1107.0,6
4,13,7,DL,DTW,PHX,0,1671.0,8
4,6,7,OH,Other,Other,0,629.0,13
7,24,4,F9,CLT,LGA,0,544.0,9
10,25,6,OO,DFW,Other,0,134.0,11
7,22,2,OO,ORD,Other,1,196.0,17
12,11,4,WN,Other,Other,0,359.0,18
10,17,5,UA,EWR,SFO,0,2565.0,17
4,23,3,DL,DTW,DCA,0,405.0,10
7,26,6,UA,SFO,Other,0,737.0,16
3,30,7,UA,DEN,Other,0,991.0,11
5,24,6,DL,ATL,MCO,0,404.0,14
3,13,4,AA,ATL,DFW,0,731.0,16
6,18,3,YX,DCA,ATL,0,547.0,9
2,3,1,F9,DEN,ORD,0,888.0,10
7,24,4,AA,Other,LAX,0,2475.0,16
1,30,4,AA,ORD,Other,1,678.0,14
1,22,3,YX,DTW,Other,0,155.0,21
9,29,1,OO,Other,DEN,0,73.0,11
6,14,6,YX,DCA,Other,1,562.0,9
8,25,1,UA,DEN,Other,0,1703.0,9
8,24,7,DL,Other,Other,0,1069.0,19
10,25,6,WN,Other,LAS,0,407.0,12
7,8,2,AA,CLT,Other,0,335.0,11
6,14,6,WN,Other,DEN,0,1558.0,14
8,28,4,WN,Other,Other,0,342.0,15
5,6,2,WN,Other,PHX,0,304.0,14
3,23,7,OH,CLT,Other,1,509.0,9
10,3,5,HA,Other,Other,0,102.0,12
10,20,1,UA,DFW,EWR,0,1372.0,17
11,25,2,WN,ATL,DCA,0,547.0,12
9,12,5,WN,Other,MCO,0,971.0,6
10,1,3,MQ,Other,MIA,0,335.0,15
8,11,1,G4,Other,Other,0,1072.0,21
11,26,3,OO,ORD,Other,0,223.0,20
8,29,5,WN,Other,Other,0,445.0,12
2,24,1,AA,DCA,Other,0,634.0,10
8,18,1,WN,Other,Other,1,358.0,13
11,1,6,AA,Other,PHX,0,2153.0,17
9,24,3,WN,DCA,Other,0,601.0,6
5,18,7,OO,DTW,Other,0,311.0,12
3,23,7,F9,Other,LGA,0,431.0,15
11,18,2,WN,LAX,Other,0,373.0,10
4,10,4,UA,IAH,ORD,0,925.0,9
12,18,4,UA,ORD,EWR,0,719.0,7
3,11,2,DL,SEA,LAS,0,867.0,20
5,11,7,OO,Other,LAX,0,451.0,7
6,13,5,DL,DTW,MSP,0,528.0,7
7,28,1,G4,Other,Other,1,631.0,15
10,12,7,NK,Other,Other,1,673.0,17
8,17,7,WN,LAS,Other,1,1587.0,12
6,25,3,UA,LAX,SFO,0,337.0,10
5,16,5,UA,IAH,MCO,0,854.0,7
3,14,5,DL,MSP,Other,0,1097.0,8
2,25,2,DL,Other,ATL,1,151.0,5
2,28,5,WN,Other,Other,1,391.0,19
6,7,6,G4,Other,Other,0,965.0,20
2,8,6,DL,SEA,Other,0,2717.0,8
2,26,3,AA,Other,Other,0,1121.0,17
6,21,6,WN,Other,MCO,0,1072.0,13
2,2,7,DL,Other,BOS,0,1368.0,16
12,2,2,DL,BOS,ATL,1,946.0,13
3,5,3,UA,DTW,EWR,0,488.0,6
8,19,2,NK,Other,Other,0,982.0,14
10,4,6,OO,Other,MSP,0,223.0,13
1,6,1,WN,LAS,Other,0,258.0,17
5,1,4,AA,SEA,ORD,1,1721.0,23
10,21,2,DL,ATL,Other,0,526.0,14
11,29,6,UA,Other,EWR,0,997.0,18
2,26,3,F9,Other,DTW,0,1084.0,9
11,26,3,AA,CLT,Other,0,646.0,14
12,30,2,WN,Other,Other,0,586.0,7
6,2,1,WN,Other,Other,0,743.0,9
1,7,2,OO,Other,Other,0,294.0,22
7,6,7,AA,SLC,DFW,0,989.0,12
10,29,3,DL,Other,SLC,0,546.0,6
9,13,6,DL,SLC,Other,0,1429.0,11
3,14,5,UA,DEN,DTW,0,1123.0,17
8,13,3,UA,Other,Other,0,1628.0,9
7,5,6,OO,SEA,Other,1,224.0,10
11,18,2,MQ,ORD,Other,0,160.0,8
1,4,6,AA,DFW,CLT,0,936.0,13
7,31,4,MQ,Other,ORD,0,296.0,16
10,8,3,AA,DFW,LAS,0,1055.0,15
2,5,3,OH,DCA,Other,0,801.0,10
4,1,2,OH,DCA,Other,1,319.0,14
3,10,1,WN,Other,Other,1,934.0,12
8,27,3,DL,Other,ATL,0,259.0,13
10,6,1,DL,EWR,DTW,0,488.0,13
7,22,2,MQ,CLT,Other,1,437.0,23
5,22,4,MQ,Other,DFW,0,247.0,14
12,18,4,WN,Other,Other,1,793.0,20
3,11,2,G4,Other,Other,0,1045.0,6
4,28,1,AA,Other,CLT,0,449.0,15
7,17,4,AA,DFW,CLT,1,935.0,5
3,13,4,MQ,Other,MIA,0,1327.0,6
6,8,7,G4,BOS,Other,0,818.0,10
2,24,1,MQ,Other,DFW,0,396.0,10
10,16,4,OO,ORD,Other,1,666.0,10
10,16,4,WN,ATL,MCO,1,404.0,18
11,21,5,DL,DEN,SLC,0,391.0,18
4,4,5,WN,Other,Other,0,216.0,6
10,28,2,DL,Other,ATL,0,432.0,15
7,8,2,DL,ATL,Other,0,377.0,8
11,19,3,WN,Other,Other,0,461.0,11
5,21,3,G4,Other,Other,0,912.0,12
6,26,4,WN,LAX,Other,0,1750.0,6
3,11,2,UA,Other,DEN,0,853.0,8
9,3,3,WN,Other,Other,0,1182.0,14
6,25,3,WN,Other,PHX,0,1020.0,6
7,19,6,WN,Other,LAX,0,373.0,20
12,30,2,G4,Other,Other,0,477.0,16
4,19,6,AA,Other,DFW,0,813.0,13
11,14,5,OO,Other,Other,0,387.0,17
7,22,2,DL,EWR,DTW,0,488.0,16
7,6,7,UA,CLT,EWR,0,529.0,11
5,18,7,WN,Other,Other,0,468.0,19
9,12,5,WN,Other,LAS,0,795.0,14
3,13,4,MQ,DFW,Other,0,280.0,10
12,7,7,UA,LGA,ORD,1,733.0,21
4,10,4,AA,DFW,Other,0,1231.0,10
5,23,5,OO,Other,MSP,0,449.0,7
11,28,5,DL,MSP,Other,0,1532.0,11
2,21,5,NK,Other,ATL,0,666.0,7
12,21,7,AA,DFW,Other,0,761.0,20
2,4,2,AA,ORD,MIA,0,1197.0,17
9,24,3,OO,Other,DEN,0,212.0,5
8,21,4,UA,Other,LAX,0,2288.0,17
7,15,2,YX,Other,DCA,1,562.0,10
11,14,5,NK,Other,LGA,0,1076.0,7
3,9,7,F9,Other,MCO,1,1053.0,9
1,18,6,OO,LAX,Other,0,109.0,9
1,26,7,DL,Other,SLC,1,626.0,13
8,8,5,OH,Other,Other,0,407.0,17
4,8,2,AA,CLT,PHX,0,1773.0,13
5,25,7,MQ,Other,MIA,0,661.0,10
4,3,4,DL,ATL,Other,0,356.0,22
2,17,1,OH,Other,Other,0,477.0,8
7,26,6,DL,SLC,LAX,0,590.0,9
7,12,6,AA,ORD,Other,1,760.0,8
4,24,4,WN,Other,PHX,1,646.0,15
11,23,7,AA,CLT,Other,0,651.0,13
11,19,3,WN,Other,Other,0,1057.0,7
6,2,1,YX,BOS,DCA,0,399.0,11
10,7,2,UA,EWR,Other,0,799.0,21
7,10,4,OH,Other,DFW,0,987.0,15
9,7,7,UA,Other,Other,1,811.0,22
3,27,4,MQ,Other,PHX,0,833.0,19
1,15,3,B6,Other,LAX,0,2475.0,14
9,16,2,DL,SFO,Other,0,2586.0,11
5,27,2,OO,Other,PHX,0,1037.0,8
8,10,7,OO,DEN,Other,0,227.0,8
2,6,4,UA,DCA,ORD,1,612.0,19
6,22,7,AA,Other,DCA,0,634.0,7
1,24,5,YX,Other,Other,0,589.0,11
9,29,1,OO,IAH,Other,0,201.0,16
8,28,4,AA,CLT,DEN,1,1337.0,13
10,1,3,AA,DCA,DFW,0,1192.0,10
2,28,5,OO,SEA,Other,0,172.0,22
10,1,3,OO,Other,DFW,0,695.0,17
4,4,5,B6,Other,MCO,0,1072.0,15
11,3,1,DL,Other,ATL,0,259.0,8
1,12,7,UA,Other,SFO,0,2419.0,14
6,30,1,DL,SEA,Other,0,1448.0,17
8,14,4,UA,ORD,BOS,0,867.0,9
12,21,7,OO,Other,Other,0,480.0,15
2,9,7,OO,Other,Other,0,279.0,12
1,22,3,WN,DCA,Other,0,601.0,10
1,6,1,WN,Other,Other,0,247.0,16
7,15,2,YX,Other,ORD,0,264.0,12
2,19,3,OO,Other,SFO,0,550.0,7
9,3,3,WN,Other,PHX,0,1010.0,14
3,20,4,OO,DTW,Other,0,296.0,20
6,30,1,UA,SFO,Other,0,372.0,19
3,6,4,UA,IAH,SEA,0,1874.0,19
6,3,2,UA,ORD,Other,0,837.0,10
1,10,5,UA,EWR,LAX,0,2454.0,10
3,22,6,OO,DTW,Other,0,332.0,21
5,4,7,OO,LAX,Other,0,373.0,12
1,5,7,UA,Other,DEN,1,679.0,14
3,29,6,WN,ATL,Other,0,591.0,6
8,13,3,AA,DFW,Other,1,1158.0,11
3,14,5,WN,ATL,LGA,0,762.0,6
3,16,7,OO,SLC,Other,0,501.0,20
6,27,5,OO,Other,DTW,1,198.0,14
6,28,6,DL,DTW,Other,0,1400.0,12
5,22,4,WN,LAX,Other,1,337.0,6
4,4,5,AA,LAX,Other,1,1242.0,18
6,23,1,WN,Other,DEN,0,73.0,11
10,30,4,WN,Other,Other,0,446.0,6
9,17,3,OH,CLT,Other,1,176.0,15
10,19,7,AS,Other,SEA,0,1448.0,2
9,4,4,AA,DCA,Other,0,298.0,15
5,24,6,DL,MSP,SLC,0,991.0,14
1,9,4,DL,LAX,Other,0,2475.0,14
1,24,5,UA,Other,IAH,0,837.0,6
2,21,5,WN,SLC,Other,0,588.0,21
12,1,1,DL,Other,DTW,1,453.0,20
5,30,5,DL,LAS,LAX,1,236.0,17
9,6,6,YX,Other,BOS,0,369.0,13
3,1,6,AS,Other,EWR,0,2425.0,9
5,30,5,WN,ATL,Other,0,721.0,11
12,29,1,MQ,Other,ORD,1,173.0,14
4,13,7,OO,Other,Other,0,838.0,7
11,21,5,WN,Other,MCO,0,719.0,15
1,27,1,NK,Other,LAS,1,386.0,15
11,16,7,WN,MCO,Other,0,133.0,10
4,28,1,OO,Other,DTW,1,243.0,18
6,10,2,UA,Other,EWR,1,997.0,10
1,22,3,WN,Other,Other,0,612.0,19
12,6,6,WN,Other,MCO,0,787.0,10
12,25,4,WN,Other,ATL,0,432.0,12
4,14,1,F9,Other,LAS,0,226.0,16
10,9,4,AS,LAS,SEA,1,867.0,17
5,14,3,DL,ATL,Other,0,432.0,21
4,10,4,B6,PHX,BOS,0,2300.0,10
6,9,1,WN,DEN,Other,0,533.0,12
6,23,1,WN,Other,MSP,1,349.0,22
4,14,1,DL,ATL,Other,0,515.0,22
1,20,1,NK,LAX,ATL,0,1947.0,5
6,3,2,DL,DTW,BOS,1,632.0,7
8,26,2,AA,Other,PHX,0,2917.0,21
3,2,7,YX,Other,ORD,0,409.0,10
3,5,3,UA,DEN,Other,1,406.0,11
12,28,7,DL,ATL,MCO,1,404.0,14
9,12,5,UA,ORD,Other,1,760.0,15
9,6,6,OO,DEN,Other,0,212.0,8
5,11,7,AA,Other,Other,1,337.0,13
10,12,7,AA,PHX,DFW,1,868.0,15
12,30,2,AA,DFW,Other,0,1126.0,8
10,13,1,DL,ATL,Other,0,425.0,15
12,23,2,HA,Other,Other,0,202.0,11
8,7,4,AS,Other,LAX,0,2345.0,0
2,20,4,WN,Other,Other,0,442.0,6
4,2,3,AA,EWR,MIA,0,1085.0,5
3,13,4,OH,DCA,Other,0,985.0,19
8,18,1,AA,SFO,DFW,0,1464.0,15
4,18,5,WN,Other,Other,0,757.0,17
4,10,4,UA,DFW,SFO,0,1464.0,7
12,16,2,UA,EWR,LAS,0,2227.0,7
1,16,4,UA,LGA,DEN,0,1620.0,10
5,1,4,DL,IAH,DTW,0,1075.0,15
10,24,5,WN,SLC,Other,0,1404.0,11
12,21,7,WN,LAS,Other,1,1090.0,16
9,30,2,AA,MCO,MIA,0,192.0,7
9,11,4,AA,LAX,PHX,0,370.0,13
4,13,7,WN,Other,SLC,0,584.0,15
4,30,3,DL,BOS,MIA,0,1258.0,17
10,31,5,DL,SEA,PHX,0,1107.0,11
1,1,3,UA,EWR,MCO,1,937.0,17
9,25,4,DL,BOS,SEA,1,2496.0,11
12,16,2,MQ,DFW,Other,0,309.0,12
4,10,4,DL,BOS,SFO,0,2704.0,17
3,14,5,WN,Other,Other,0,239.0,13
5,1,4,HA,Other,Other,0,102.0,6
5,31,6,OO,Other,SFO,0,451.0,18
5,26,1,DL,LAX,Other,0,2556.0,13
5,30,5,UA,MSP,DEN,1,680.0,13
1,14,2,UA,Other,IAH,0,316.0,14
12,21,7,OO,Other,Other,0,279.0,9
12,15,1,UA,DEN,Other,0,1703.0,10
10,3,5,NK,Other,IAH,0,305.0,22
8,12,2,UA,LAX,Other,0,2288.0,8
9,1,1,YX,Other,DCA,0,213.0,21
3,8,6,DL,ATL,Other,0,332.0,10
11,26,3,DL,Other,ATL,0,1892.0,14
6,12,4,WN,Other,Other,1,937.0,21
3,11,2,AA,DFW,Other,0,1205.0,8
3,20,4,B6,Other,LAS,0,2173.0,19
9,30,2,AA,Other,DFW,0,761.0,14
11,23,7,NK,IAH,DTW,0,1075.0,14
7,22,2,YX,EWR,Other,0,872.0,21
6,27,5,OO,Other,ORD,1,174.0,18
3,13,4,AA,MIA,Other,0,675.0,22
2,25,2,OO,DFW,Other,1,229.0,16
8,4,1,WN,Other,Other,0,446.0,21
10,26,7,WN,Other,Other,1,1046.0,18
7,27,7,WN,LAS,Other,1,1500.0,19
2,2,7,WN,DEN,Other,0,794.0,20
4,21,1,WN,Other,DCA,0,356.0,17
4,17,4,DL,SFO,Other,0,2586.0,16
10,19,7,AA,DFW,Other,0,237.0,21
8,18,1,OO,Other,SLC,0,411.0,8
5,11,7,AA,PHX,Other,0,2979.0,11
11,19,3,WN,Other,SLC,0,626.0,9
8,5,2,G4,Other,LAS,1,259.0,14
11,2,7,UA,Other,DEN,0,1013.0,8
6,15,7,AA,DFW,Other,1,282.0,22
12,29,1,OO,Other,SEA,1,224.0,11
6,2,1,OO,PHX,Other,0,455.0,14
9,11,4,OH,CLT,Other,0,708.0,16
2,25,2,WN,LAS,Other,0,386.0,12
4,25,5,WN,Other,Other,0,327.0,12
4,30,3,OO,Other,Other,0,263.0,12
11,30,7,WN,Other,Other,1,1209.0,20
2,25,2,DL,MSP,LAX,0,1535.0,14
4,23,3,MQ,Other,DFW,1,134.0,6
1,3,5,OO,Other,Other,1,417.0,20
5,5,1,G4,Other,Other,1,661.0,19
5,10,6,UA,Other,DEN,0,898.0,13
11,8,6,OH,Other,DCA,0,444.0,11
10,14,2,WN,PHX,Other,0,1489.0,18
10,29,3,WN,Other,Other,0,1844.0,5
9,29,1,YX,Other,ORD,0,296.0,19
1,2,4,DL,DTW,BOS,0,632.0,18
10,13,1,WN,Other,Other,1,488.0,15
7,6,7,UA,Other,Other,0,1572.0,7
4,17,4,OO,ORD,Other,0,160.0,13
9,18,4,DL,ATL,Other,0,406.0,11
4,23,3,YX,DCA,LGA,0,214.0,13
1,28,2,OO,DFW,Other,0,309.0,20
7,9,3,OO,Other,SFO,0,191.0,18
12,10,3,OO,Other,ORD,0,1236.0,8
11,9,7,WN,DEN,Other,0,1436.0,9
3,14,5,F9,MCO,Other,0,1053.0,5
8,12,2,OO,Other,DTW,0,231.0,10
9,25,4,OO,SEA,Other,0,224.0,10
2,7,5,WN,Other,LAS,0,2818.0,9
12,30,2,WN,LAS,Other,0,1069.0,19
9,19,5,B6,DCA,Other,0,857.0,7
8,6,3,UA,IAH,Other,1,871.0,20
5,22,4,DL,Other,ATL,0,526.0,19
7,18,5,AA,CLT,Other,0,632.0,22
7,25,5,OO,Other,ORD,0,173.0,17
1,18,6,OO,LAX,Other,1,451.0,15
3,12,3,OO,Other,DEN,0,959.0,5
4,9,3,UA,IAH,Other,0,966.0,7
12,28,7,YX,ORD,Other,1,413.0,20
6,4,3,WN,Other,Other,0,283.0,10
10,26,7,OH,DCA,Other,1,318.0,22
4,9,3,OO,Other,SEA,0,399.0,7
11,20,4,WN,LAS,Other,1,223.0,14
1,5,7,DL,Other,ATL,1,577.0,7
11,12,3,WN,Other,Other,0,202.0,13
9,19,5,WN,DEN,Other,0,896.0,17
10,30,4,AS,SEA,SFO,0,679.0,13
6,7,6,NK,ATL,Other,0,581.0,9
4,25,5,DL,ATL,Other,1,484.0,11
1,26,7,UA,Other,IAH,0,305.0,17
12,9,2,UA,LAS,EWR,0,2227.0,7
6,10,2,AA,CLT,Other,0,185.0,22
1,13,1,UA,ORD,Other,0,723.0,18
5,13,2,AA,CLT,Other,0,83.0,22
7,25,5,WN,Other,LGA,0,1428.0,5
11,13,4,DL,MSP,BOS,0,1124.0,10
6,2,1,G4,Other,Other,0,861.0,9
8,18,1,OH,CLT,Other,0,488.0,17
8,5,2,F9,Other,Other,0,842.0,8
1,25,6,AA,Other,CLT,0,603.0,6
11,2,7,WN,Other,Other,1,1182.0,12
3,13,4,DL,SLC,Other,0,588.0,8
1,14,2,DL,MSP,BOS,0,1124.0,10
7,2,3,WN,MCO,Other,1,802.0,19
6,30,1,WN,Other,LAS,0,223.0,16
12,24,3,UA,Other,EWR,0,416.0,7
2,11,2,WN,Other,Other,1,587.0,18
7,2,3,WN,Other,Other,1,756.0,16
7,14,1,UA,DEN,Other,1,770.0,9
8,15,5,DL,Other,SEA,1,978.0,18
12,10,3,YX,Other,LGA,0,660.0,18
9,21,7,WN,Other,DCA,0,1012.0,11
6,18,3,WN,SEA,Other,1,672.0,18
8,20,3,WN,DEN,Other,0,589.0,18
9,22,1,WN,Other,Other,1,666.0,21
3,16,7,DL,ATL,Other,1,516.0,18
5,26,1,NK,DTW,Other,0,529.0,15
2,28,5,WN,Other,Other,0,387.0,13
7,13,7,DL,Other,Other,1,1598.0,19
7,27,7,UA,IAH,Other,0,1346.0,9
1,14,2,WN,Other,PHX,0,1009.0,11
5,28,3,DL,Other,ATL,0,214.0,14
10,9,4,DL,ATL,BOS,1,946.0,22
2,22,6,OO,SEA,SFO,0,679.0,19
8,11,1,AS,Other,Other,0,234.0,7
7,30,3,MQ,Other,ORD,0,491.0,7
4,11,5,YX,BOS,Other,0,640.0,6
1,18,6,OO,Other,DEN,0,896.0,8
6,15,7,UA,Other,DEN,0,853.0,7
8,14,4,OO,MSP,Other,0,386.0,8
3,11,2,OH,Other,CLT,0,607.0,16
9,11,4,AA,ORD,LAS,1,1514.0,18
6,9,1,B6,DCA,Other,0,899.0,10
8,4,1,OO,ORD,Other,0,268.0,22
6,28,6,NK,Other,EWR,0,319.0,10
7,27,7,YX,Other,ORD,0,177.0,12
7,23,3,HA,Other,Other,0,2603.0,13
9,11,4,WN,LAS,Other,0,604.0,9
5,2,5,UA,DEN,Other,0,898.0,19
4,23,3,WN,MCO,Other,0,973.0,18
8,2,6,UA,Other,Other,1,811.0,14
3,26,3,UA,Other,SFO,0,2393.0,8
4,30,3,DL,DTW,Other,0,409.0,15
12,31,3,WN,Other,MCO,1,787.0,17
6,27,5,AS,Other,SEA,0,987.0,14
9,16,2,YX,DCA,LGA,0,214.0,11
11,5,3,OO,ORD,Other,0,288.0,16
4,23,3,WN,Other,MCO,0,787.0,7
1,8,3,WN,LAS,Other,0,407.0,18
6,6,5,AS,SEA,MCO,0,2554.0,23
9,4,4,WN,Other,Other,0,755.0,18
9,25,4,UA,SFO,Other,0,372.0,10
4,21,1,UA,Other,EWR,0,1504.0,8
10,3,5,MQ,ORD,Other,1,622.0,19
5,11,7,WN,Other,LAX,0,308.0,12
11,23,7,AS,LAS,Other,0,894.0,21
4,11,5,MQ,Other,DFW,0,631.0,15
6,18,3,WN,Other,DEN,0,771.0,15
12,8,1,WN,Other,Other,1,1035.0,18
6,28,6,OH,DFW,Other,0,672.0,8
5,30,5,DL,DTW,Other,0,241.0,21
3,25,2,NK,ORD,LGA,0,733.0,5
6,10,2,WN,SEA,Other,0,1733.0,5
12,14,7,DL,ATL,Other,1,214.0,13
8,3,7,UA,Other,Other,0,2253.0,18
3,21,5,YX,BOS,ORD,0,867.0,10
4,17,4,OH,Other,CLT,0,708.0,11
2,4,2,DL,SLC,Other,0,1828.0,17
10,15,3,WN,Other,MCO,0,104.0,7
9,24,3,DL,Other,ATL,0,192.0,11
6,26,4,OO,LAX,SFO,0,337.0,22
9,21,7,OO,Other,SLC,0,493.0,17
6,25,3,F9,Other,CLT,0,449.0,7
10,7,2,G4,Other,Other,0,970.0,15
4,24,4,OO,LGA,Other,0,1341.0,18
5,28,3,DL,Other,Other,0,680.0,15
12,18,4,OO,SEA,SFO,0,679.0,13
10,26,7,OO,Other,DEN,0,495.0,17
8,23,6,B6,Other,Other,1,199.0,10
3,18,2,OO,DEN,Other,0,73.0,7
12,15,1,MQ,Other,DFW,0,158.0,6
5,3,6,DL,ATL,Other,0,332.0,15
7,10,4,UA,Other,DEN,1,524.0,14
6,24,2,WN,LAX,LAS,0,236.0,18
5,5,1,UA,DEN,Other,0,826.0,13
2,13,4,AS,SEA,Other,0,129.0,6
7,1,2,MQ,CLT,Other,1,84.0,20
12,18,4,UA,Other,DEN,0,406.0,16
9,19,5,WN,Other,Other,1,1200.0,19
8,12,2,OO,Other,MSP,0,257.0,14
11,27,4,NK,LGA,Other,0,1076.0,8
3,8,6,NK,IAH,LAX,1,1379.0,19
8,29,5,AA,BOS,ORD,1,867.0,19
10,3,5,AA,DEN,DFW,0,641.0,9
3,11,2,NK,Other,ATL,0,577.0,7
12,3,3,AA,ORD,SFO,0,1846.0,11
5,6,2,DL,Other,Other,0,1521.0,11
3,4,2,YX,Other,DCA,0,437.0,11
2,8,6,AS,SEA,Other,0,937.0,12
9,23,2,AS,Other,PHX,0,2552.0,22
1,26,7,WN,Other,Other,0,1481.0,13
9,12,5,B6,Other,MCO,0,1050.0,9
9,14,7,WN,Other,Other,0,2395.0,15
4,27,7,UA,ORD,Other,0,1723.0,16
6,8,7,OH,Other,Other,1,279.0,6
10,30,4,OO,ORD,Other,1,510.0,20
6,6,5,DL,LAX,SLC,0,590.0,19
2,13,4,AA,ORD,Other,0,1723.0,10
10,24,5,DL,ATL,DTW,0,594.0,9
6,19,4,DL,Other,ATL,0,1919.0,14
10,1,3,UA,DEN,Other,0,826.0,10
3,10,1,NK,MSP,DTW,0,528.0,6
3,28,5,YX,DCA,Other,0,762.0,19
7,9,3,UA,MIA,DEN,0,1709.0,15
3,27,4,AS,SEA,Other,0,937.0,10
8,17,7,F9,DFW,LAS,0,1055.0,22
10,22,3,OO,Other,ATL,0,508.0,17
11,2,7,WN,Other,DEN,0,495.0,12
7,16,3,DL,LGA,Other,1,1076.0,19
7,7,1,UA,IAH,CLT,0,912.0,18
5,8,4,DL,Other,ATL,0,782.0,17
10,28,2,WN,Other,Other,0,351.0,16
10,2,4,WN,Other,Other,0,997.0,16
3,5,3,G4,Other,Other,0,721.0,12
5,18,7,B6,MCO,BOS,0,1121.0,7
12,11,4,YX,ORD,DCA,1,612.0,19
12,30,2,DL,Other,ATL,0,874.0,11
12,3,3,UA,SEA,DEN,0,1024.0,5
10,18,6,OH,Other,DCA,0,897.0,15
5,28,3,AA,MIA,Other,1,675.0,17
11,4,2,DL,ATL,Other,0,859.0,16
12,17,3,UA,Other,DEN,0,846.0,7
11,22,6,NK,DFW,DTW,0,986.0,6
12,31,3,WN,Other,Other,0,1105.0,13
11,3,1,DL,Other,LAX,0,1671.0,15
5,17,6,OO,DTW,Other,0,74.0,21
4,26,6,DL,Other,ATL,0,534.0,12
1,17,5,WN,Other,PHX,0,1449.0,7
2,9,7,AA,ORD,CLT,0,599.0,7
7,26,6,OO,LAX,Other,0,308.0,21
1,13,1,AA,Other,MIA,0,1045.0,14
6,10,2,WN,MCO,Other,0,2408.0,14
5,12,1,WN,Other,Other,0,853.0,16
6,26,4,OO,Other,LAX,1,451.0,17
7,13,7,WN,Other,Other,1,787.0,14
7,7,1,WN,Other,Other,1,495.0,14
12,4,4,WN,Other,DEN,0,909.0,6
6,20,5,YX,Other,ORD,0,577.0,9
1,26,7,DL,MCO,ATL,0,404.0,8
4,24,4,AA,SEA,DFW,1,1660.0,5
6,3,2,AS,Other,Other,0,1715.0,17
1,16,4,NK,LAX,IAH,0,1379.0,23
9,8,1,OH,Other,CLT,0,176.0,15
4,15,2,F9,SLC,PHX,0,507.0,22
1,21,2,MQ,DFW,Other,0,328.0,8
2,13,4,B6,ATL,Other,1,760.0,6
10,1,3,OO,Other,DEN,0,73.0,17
9,1,1,DL,Other,ATL,0,406.0,13
4,23,3,MQ,ORD,Other,1,213.0,9
4,16,3,OO,ORD,Other,0,130.0,15
1,16,4,OO,DFW,Other,0,295.0,21
4,15,2,MQ,DFW,Other,0,604.0,12
9,2,2,WN,LGA,Other,0,725.0,17
4,18,5,WN,MCO,Other,1,787.0,17
1,29,3,UA,SFO,Other,0,522.0,13
11,17,1,WN,PHX,Other,1,1044.0,16
3,16,7,WN,MCO,Other,1,1041.0,21
7,11,5,DL,MSP,Other,1,626.0,21
8,27,3,DL,SLC,LAX,0,590.0,11
8,18,1,WN,MCO,Other,1,787.0,19
5,12,1,WN,Other,Other,0,611.0,19
12,23,2,UA,Other,DEN,0,541.0,9
2,23,7,B6,DCA,Other,0,899.0,18
3,16,7,UA,ORD,DCA,0,612.0,6
3,21,5,DL,Other,ATL,1,425.0,17
11,9,7,YX,ORD,Other,1,173.0,20
8,31,7,UA,BOS,SFO,0,2704.0,6
9,19,5,DL,SEA,Other,0,2677.0,8
11,13,4,AS,Other,SEA,0,1050.0,18
7,3,4,AA,Other,DEN,0,1558.0,19
3,17,1,WN,DEN,Other,1,977.0,8
1,27,1,OO,Other,IAH,0,253.0,17
1,18,6,YX,ORD,Other,0,760.0,10
10,27,1,DL,LGA,MSP,1,1020.0,18
6,23,1,AS,SEA,Other,0,1533.0,9
8,20,3,MQ,DFW,Other,1,282.0,18
9,16,2,WN,LGA,Other,0,1428.0,11
7,13,7,YX,Other,LGA,1,197.0,13
1,12,7,WN,Other,Other,0,1209.0,17
4,2,3,UA,IAH,Other,0,1325.0,12
9,1,1,AA,Other,DFW,0,631.0,8
3,31,1,DL,Other,Other,1,1069.0,11
5,1,4,WN,Other,Other,1,1209.0,20
6,1,7,AA,MIA,SFO,1,2585.0,7
5,2,5,DL,ATL,IAH,1,689.0,14
7,29,2,AS,Other,Other,0,31.0,14
2,9,7,MQ,DFW,Other,0,597.0,20
8,20,3,AA,DCA,Other,0,892.0,8
8,25,1,WN,Other,Other,1,404.0,18
1,21,2,YX,Other,BOS,0,752.0,18
2,28,5,MQ,Other,MIA,0,710.0,7
3,28,5,AA,DFW,Other,0,447.0,8
3,1,6,NK,LAX,DFW,0,1235.0,6
10,1,3,OO,Other,DEN,0,292.0,19
12,28,7,AS,SEA,ORD,0,1721.0,17
2,13,4,UA,MCO,ORD,0,1005.0,7
7,12,6,AA,ORD,MIA,1,1197.0,8
1,21,2,B6,Other,Other,1,1133.0,16
3,3,1,UA,BOS,IAH,0,1597.0,17
6,28,6,AS,Other,Other,0,2603.0,9
10,22,3,DL,LGA,MCO,0,950.0,7
8,25,1,UA,IAH,EWR,0,1400.0,16
