MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEST,DEP_DEL15,DISTANCE,DEP_HOUR
11,30,7,OO,SLC,Other,1,1086.0,20
7,31,4,DL,ATL,Other,0,813.0,8
8,13,3,AA,Other,DFW,0,1471.0,6
6,30,1,AA,Other,ORD,0,849.0,7
1,2,4,AA,MIA,EWR,1,1085.0,21
12,28,7,OO,SLC,Other,1,840.0,20
2,6,4,NK,LGA,Other,0,479.0,20
8,27,3,WN,Other,PHX,0,1262.0,6
5,10,6,G4,Other,Other,1,941.0,17
8,9,6,DL,SLC,BOS,0,2105.0,17
3,3,1,WN,Other,Other,0,239.0,7
1,3,5,WN,PHX,Other,0,328.0,11
6,14,6,DL,MSP,Other,0,503.0,20
6,29,7,MQ,Other,ORD,0,296.0,6
9,29,1,F9,IAH,CLT,0,912.0,16
3,26,3,WN,Other,MSP,0,936.0,12
11,11,2,DL,LAX,Other,0,2485.0,8
4,2,3,WN,Other,Other,0,998.0,7
8,29,5,AA,CLT,Other,0,644.0,20
2,6,4,DL,MIA,MSP,1,1501.0,14
2,25,2,F9,Other,DEN,0,1436.0,17
6,4,3,AS,SEA,ORD,1,1721.0,16
11,5,3,WN,Other,Other,0,239.0,6
6,9,1,MQ,DFW,Other,0,690.0,13
9,6,6,WN,MCO,Other,1,1050.0,18
3,17,1,AA,Other,PHX,0,304.0,6
2,10,1,UA,SFO,DFW,0,1464.0,11
3,13,4,UA,ORD,Other,1,416.0,12
11,19,3,MQ,DCA,Other,0,227.0,11
11,18,2,AA,CLT,Other,0,575.0,12
4,24,4,YX,BOS,DCA,0,399.0,20
4,5,6,WN,Other,Other,0,426.0,7
7,27,7,OO,Other,SLC,0,221.0,9
1,14,2,F9,DEN,Other,0,819.0,22
9,1,1,UA,Other,DEN,0,1201.0,8
1,13,1,WN,Other,Other,0,387.0,11
10,30,4,YX,EWR,Other,1,284.0,16
5,11,7,F9,BOS,Other,0,752.0,10
11,22,6,G4,Other,Other,0,721.0,10
4,7,1,WN,Other,MIA,0,990.0,9
7,13,7,F9,DEN,Other,0,991.0,8
9,18,4,AA,Other,CLT,1,590.0,14
11,26,3,HA,Other,Other,1,102.0,12
10,7,2,WN,PHX,LAX,0,370.0,18
12,12,5,OH,Other,DCA,0,719.0,6
11,30,7,AA,ORD,Other,1,4243.0,10
6,3,2,AA,DTW,PHX,0,1671.0,17
11,13,4,UA,Other,EWR,0,820.0,16
2,25,2,YX,EWR,Other,0,319.0,18
10,23,4,WN,Other,LAS,0,2106.0,9
6,11,3,YX,Other,Other,0,589.0,9
8,3,7,AA,ORD,Other,1,783.0,14
5,14,3,DL,DTW,Other,1,237.0,15
5,18,7,B6,BOS,Other,1,1197.0,20
3,11,2,OO,Other,SFO,0,1482.0,6
1,1,3,AS,Other,SEA,0,1770.0,6
8,7,4,MQ,Other,ORD,1,196.0,18
10,24,5,WN,Other,Other,1,1246.0,17
7,5,6,AA,DFW,Other,0,862.0,20
10,24,5,WN,Other,MCO,0,849.0,17
7,5,6,WN,Other,Other,0,1964.0,8
5,2,5,UA,LAX,Other,0,2158.0,10
3,27,4,WN,PHX,Other,0,369.0,14
6,17,2,DL,ATL,Other,1,1892.0,19
2,7,5,OH,CLT,Other,0,221.0,21
6,12,4,YX,BOS,Other,0,496.0,11
8,27,3,OH,Other,DCA,1,482.0,14
5,5,1,AA,MIA,Other,1,1080.0,21
12,26,5,WN,Other,Other,1,717.0,20
7,14,1,AA,EWR,MIA,1,1085.0,12
10,2,4,MQ,Other,ORD,0,315.0,19
12,7,7,DL,SEA,DCA,0,2329.0,7
10,29,3,AA,MIA,LAX,0,2342.0,8
8,3,7,WN,Other,Other,0,374.0,11
7,27,7,AA,ORD,Other,0,1182.0,6
1,13,1,AA,LGA,Other,0,1035.0,7
8,19,2,WN,Other,Other,0,353.0,18
2,4,2,UA,Other,IAH,0,1609.0,13
6,2,1,DL,SFO,Other,0,2586.0,21
2,16,7,NK,MCO,Other,0,802.0,10
6,11,3,WN,Other,LAX,1,2329.0,15
5,29,4,WN,Other,Other,0,1243.0,11
11,2,7,AA,MSP,DFW,0,852.0,18
10,25,6,DL,ATL,Other,0,269.0,13
7,25,5,WN,Other,LGA,0,1428.0,5
9,15,1,DL,ATL,Other,0,447.0,7
5,27,2,OO,Other,MSP,1,489.0,6
7,8,2,WN,Other,Other,0,1129.0,19
8,25,1,OH,Other,DCA,0,613.0,13
8,16,6,OO,Other,SLC,0,273.0,11
7,29,2,AA,DFW,Other,0,604.0,7
6,8,7,DL,Other,MSP,1,297.0,17
10,23,4,YX,Other,Other,0,425.0,9
1,26,7,WN,LAS,Other,1,1771.0,10
1,18,6,OH,Other,DCA,0,634.0,6
5,26,1,B6,BOS,Other,0,187.0,7
12,11,4,YX,Other,ORD,0,491.0,6
6,6,5,DL,ATL,Other,0,214.0,8
10,6,1,AS,Other,BOS,1,2537.0,7
8,7,4,AS,Other,SEA,0,2700.0,21
8,16,6,YX,Other,EWR,0,284.0,10
6,20,5,OO,LAX,Other,0,349.0,13
3,5,3,OO,Other,IAH,0,422.0,8
11,29,6,AS,IAH,SEA,0,1874.0,7
5,14,3,UA,LAX,EWR,1,2454.0,11
1,10,5,OO,Other,DFW,0,225.0,5
6,4,3,UA,Other,ORD,0,296.0,11
8,18,1,DL,MCO,ATL,1,404.0,16
5,21,3,DL,Other,LAS,0,2026.0,7
11,11,2,OO,SFO,SLC,1,599.0,16
11,11,2,UA,Other,DEN,0,563.0,7
8,14,4,DL,Other,SLC,0,1990.0,15
3,13,4,AA,MCO,ORD,0,1005.0,17
1,5,7,WN,LAS,Other,0,223.0,19
5,14,3,OO,DEN,Other,1,230.0,13
10,26,7,DL,Other,SFO,0,2586.0,14
8,8,5,UA,Other,IAH,0,1609.0,13
9,7,7,AA,DFW,Other,0,569.0,19
6,5,4,DL,Other,MSP,0,726.0,19
1,21,2,UA,DEN,BOS,0,1754.0,9
9,26,5,YX,Other,Other,0,442.0,16
6,27,5,UA,Other,ORD,0,2846.0,20
12,15,1,NK,IAH,MIA,0,964.0,5
4,3,4,AA,DFW,Other,1,247.0,20
4,4,5,WN,Other,Other,0,436.0,7
10,30,4,DL,ATL,Other,0,352.0,21
7,23,3,OO,DTW,Other,0,120.0,14
12,26,5,WN,DEN,Other,1,456.0,20
9,24,3,AS,SEA,Other,0,2688.0,13
8,14,4,DL,Other,LAX,0,2504.0,20
4,11,5,WN,Other,Other,1,374.0,16
8,4,1,AA,ORD,IAH,1,925.0,14
7,17,4,AA,DFW,SEA,1,1660.0,20
8,4,1,OO,ATL,Other,0,145.0,10
4,18,5,G4,Other,Other,1,1144.0,12
6,9,1,WN,LAS,Other,0,345.0,19
10,20,1,YX,Other,ORD,0,717.0,18
3,28,5,AA,IAH,DFW,0,224.0,9
9,6,6,AS,Other,SFO,0,550.0,14
8,17,7,WN,DEN,BOS,0,1754.0,13
12,31,3,OH,CLT,Other,0,328.0,15
6,6,5,AA,ORD,EWR,1,719.0,19
4,9,3,AA,Other,DFW,0,175.0,10
12,18,4,OH,DCA,Other,0,613.0,16
7,27,7,UA,DEN,SEA,0,1024.0,13
7,8,2,WN,DCA,Other,0,719.0,14
4,6,7,WN,LGA,ATL,0,762.0,20
9,25,4,B6,LAX,Other,0,2343.0,21
8,2,6,OO,Other,LAX,0,784.0,16
11,21,5,OO,DEN,Other,0,212.0,9
6,26,4,AS,SEA,Other,0,2520.0,9
12,18,4,DL,Other,DTW,0,1127.0,11
2,26,3,OO,DFW,Other,0,551.0,8
10,22,3,WN,Other,Other,0,562.0,21
1,16,4,UA,DEN,Other,0,1062.0,17
5,24,6,OO,Other,SEA,0,172.0,15
12,15,1,MQ,Other,DFW,0,158.0,6
12,31,3,OH,Other,Other,0,337.0,14
4,12,6,OO,Other,ORD,0,130.0,6
12,25,4,DL,ATL,DTW,0,594.0,22
10,25,6,F9,Other,MCO,0,757.0,16
2,4,2,WN,Other,Other,0,371.0,10
1,10,5,OH,DCA,Other,0,227.0,11
7,2,3,AA,CLT,Other,0,590.0,9
12,23,2,DL,Other,LAX,0,2556.0,7
9,9,2,WN,Other,Other,0,1242.0,14
5,19,1,DL,Other,ATL,0,1541.0,6
6,24,2,AS,SEA,Other,0,1709.0,18
1,27,1,DL,Other,ATL,0,152.0,5
9,19,5,WN,Other,Other,1,1243.0,15
6,3,2,OO,Other,DFW,0,164.0,18
1,29,3,YX,DCA,Other,0,857.0,9
7,28,1,DL,Other,ATL,0,447.0,7
8,15,5,UA,DEN,Other,0,1639.0,9
9,1,1,NK,MIA,CLT,1,650.0,10
10,3,5,AA,MIA,LGA,0,1096.0,10
12,23,2,WN,Other,Other,1,1476.0,21
12,20,6,UA,EWR,Other,0,1728.0,7
6,13,5,MQ,Other,BOS,0,672.0,13
5,5,1,YX,LGA,BOS,0,184.0,6
4,21,1,AA,DFW,Other,0,929.0,18
10,1,3,AA,CLT,ORD,0,599.0,9
7,17,4,WN,SFO,Other,1,1735.0,11
2,4,2,WN,MCO,Other,0,802.0,13
6,2,1,DL,Other,ATL,0,352.0,6
5,6,2,DL,Other,ATL,0,271.0,7
5,11,7,WN,CLT,DEN,0,1337.0,12
5,28,3,WN,DEN,Other,0,533.0,8
12,22,1,UA,Other,SFO,0,372.0,7
2,17,1,UA,Other,Other,0,325.0,17
3,13,4,DL,ATL,Other,1,425.0,22
12,4,4,G4,DEN,Other,1,1162.0,8
1,31,5,WN,Other,Other,0,189.0,8
4,23,3,WN,MCO,Other,0,973.0,18
9,29,1,AA,Other,DFW,1,631.0,5
2,16,7,OO,SEA,PHX,0,1107.0,15
1,21,2,AA,CLT,Other,0,130.0,14
12,21,7,G4,Other,Other,0,1005.0,14
1,5,7,AA,Other,CLT,1,600.0,17
4,27,7,NK,IAH,Other,0,966.0,6
4,14,1,AA,CLT,DTW,1,500.0,7
1,19,7,AS,SFO,SEA,0,679.0,8
6,13,5,OO,Other,Other,0,433.0,14
2,12,3,OO,ORD,Other,1,409.0,17
6,20,5,UA,Other,ORD,0,1723.0,6
12,18,4,HA,Other,Other,1,2614.0,17
7,12,6,F9,Other,Other,1,742.0,12
8,14,4,B6,Other,Other,0,191.0,14
4,14,1,UA,MCO,EWR,0,937.0,10
4,30,3,DL,MCO,Other,1,994.0,10
3,14,5,NK,Other,Other,0,1140.0,13
8,28,4,MQ,Other,DFW,0,309.0,12
10,21,2,AA,Other,CLT,0,328.0,12
6,15,7,OO,ORD,Other,0,240.0,17
10,13,1,DL,MCO,BOS,0,1121.0,7
11,26,3,UA,Other,EWR,0,550.0,15
6,11,3,AA,ATL,ORD,0,606.0,7
7,31,4,B6,Other,Other,0,1902.0,11
3,9,7,WN,Other,ATL,0,444.0,6
7,10,4,WN,Other,PHX,0,1999.0,17
8,15,5,AA,DFW,LAS,1,1055.0,21
10,20,1,F9,Other,Other,0,773.0,6
1,12,7,WN,Other,ATL,0,356.0,6
6,15,7,WN,Other,Other,1,1313.0,9
12,21,7,AS,SEA,Other,0,1774.0,23
3,25,2,AA,Other,CLT,0,361.0,10
8,14,4,AA,Other,Other,1,473.0,15
4,24,4,WN,Other,Other,0,756.0,12
12,14,7,MQ,DFW,Other,1,158.0,16
12,17,3,WN,PHX,Other,1,338.0,15
10,30,4,OO,Other,DEN,0,771.0,16
1,26,7,WN,Other,Other,0,668.0,13
6,17,2,UA,Other,DEN,1,909.0,16
7,2,3,DL,MSP,LAX,0,1535.0,9
7,25,5,AS,Other,SEA,1,605.0,8
5,31,6,OH,CLT,Other,0,213.0,20
10,16,4,YX,ORD,Other,0,646.0,8
7,4,5,WN,Other,Other,0,272.0,18
1,28,2,MQ,ORD,BOS,0,867.0,6
7,30,3,AA,DCA,DFW,0,1192.0,6
2,14,5,AS,LAS,SEA,0,867.0,16
11,12,3,WN,LAS,DCA,0,2089.0,9
1,23,4,DL,ATL,Other,0,646.0,9
3,5,3,DL,ATL,Other,0,214.0,12
6,25,3,WN,DEN,Other,1,895.0,16
8,9,6,UA,LAX,Other,1,784.0,10
7,18,5,DL,ORD,ATL,0,606.0,7
1,14,2,DL,SLC,Other,0,588.0,8
4,4,5,UA,ORD,PHX,0,1440.0,7
10,28,2,YX,DTW,LGA,0,502.0,10
3,22,6,WN,DEN,Other,0,775.0,9
5,22,4,OH,Other,CLT,0,157.0,9
3,15,6,DL,Other,ATL,0,669.0,5
9,13,6,WN,Other,LAS,0,584.0,17
7,7,1,WN,Other,LAS,0,345.0,8
1,5,7,UA,IAH,LAX,1,1379.0,21
4,10,4,F9,Other,MCO,0,1041.0,9
9,6,6,B6,Other,Other,0,1046.0,12
5,7,3,OH,Other,DCA,0,391.0,9
4,3,4,UA,DCA,ORD,0,612.0,17
5,26,1,DL,Other,ATL,1,721.0,12
6,15,7,AS,SEA,Other,1,847.0,16
1,7,2,DL,PHX,MSP,0,1276.0,18
10,13,1,AA,DCA,ORD,1,612.0,15
4,13,7,OH,DCA,Other,0,310.0,10
12,21,7,G4,Other,Other,0,1072.0,8
11,14,5,WN,Other,Other,0,2348.0,10
4,11,5,WN,Other,DEN,0,794.0,10
8,4,1,AA,Other,PHX,1,1010.0,15
1,26,7,NK,DFW,LGA,1,1389.0,14
6,10,2,G4,Other,Other,0,977.0,8
7,11,5,WN,Other,PHX,0,1444.0,11
3,18,2,UA,Other,EWR,0,404.0,12
5,30,5,AA,Other,DFW,1,1272.0,13
1,6,1,OO,PHX,Other,0,854.0,18
6,15,7,WN,MCO,Other,1,849.0,19
7,30,3,DL,Other,ATL,1,859.0,17
6,27,5,DL,LAX,Other,1,1797.0,18
2,5,3,YX,Other,BOS,1,752.0,18
7,16,3,OO,SFO,Other,0,522.0,20
4,30,3,DL,Other,LAX,0,2475.0,16
10,17,5,DL,Other,MCO,0,944.0,9
3,20,4,OO,ORD,Other,0,288.0,16
3,29,6,UA,DEN,LGA,0,1620.0,14
3,5,3,NK,Other,LAS,0,763.0,14
5,2,5,AA,CLT,Other,0,736.0,12
3,1,6,UA,MCO,EWR,0,937.0,6
8,4,1,DL,Other,SEA,1,978.0,18
6,11,3,OO,Other,ORD,0,783.0,18
8,22,5,AS,Other,SEA,0,2688.0,8
4,14,1,WN,Other,Other,0,283.0,9
3,20,4,AA,Other,SFO,0,2586.0,8
1,25,6,DL,Other,SEA,0,1978.0,7
2,12,3,UA,MIA,EWR,0,1085.0,6
7,20,7,DL,ATL,Other,0,373.0,9
10,30,4,YX,DCA,Other,0,296.0,22
10,16,4,UA,DEN,LAS,1,628.0,11
8,24,7,DL,Other,SLC,0,436.0,5
3,28,5,OH,CLT,DCA,0,331.0,11
8,11,1,MQ,Other,ORD,0,173.0,15
10,5,7,YX,DCA,Other,0,762.0,11
9,3,3,DL,ATL,Other,0,692.0,10
2,6,4,OO,Other,Other,0,569.0,11
7,29,2,UA,Other,IAH,0,1117.0,6
5,2,5,WN,Other,Other,0,1136.0,6
9,6,6,NK,LGA,MCO,0,950.0,7
4,28,1,DL,Other,ATL,0,352.0,6
6,24,2,MQ,ORD,Other,1,179.0,14
11,30,7,F9,LAS,Other,0,397.0,10
10,7,2,WN,PHX,Other,0,328.0,13
11,23,7,F9,DEN,DTW,0,1123.0,20
7,1,2,HA,Other,Other,0,84.0,11
9,22,1,OO,Other,ORD,0,224.0,15
10,14,2,G4,Other,Other,0,668.0,11
8,18,1,DL,Other,Other,0,829.0,17
1,16,4,OH,DCA,Other,0,406.0,22
5,11,7,WN,DEN,MSP,0,680.0,8
10,21,2,WN,DTW,DEN,0,1123.0,5
1,23,4,WN,Other,DEN,0,957.0,13
4,4,5,OO,DFW,Other,0,229.0,22
4,25,5,AA,CLT,PHX,0,1773.0,16
12,1,1,OO,SFO,LAX,1,337.0,11
8,27,3,AA,Other,MIA,0,204.0,10
2,27,4,OO,PHX,Other,0,962.0,18
1,29,3,AA,Other,DFW,0,925.0,16
4,30,3,AA,DFW,LGA,0,1389.0,9
5,19,1,OO,PHX,LAX,0,370.0,19
9,16,2,WN,LAS,ORD,0,1514.0,17
9,2,2,UA,DEN,Other,0,301.0,11
12,12,5,UA,Other,SFO,0,447.0,9
5,19,1,MQ,Other,MIA,0,637.0,18
7,11,5,OO,LAX,SFO,0,337.0,7
5,9,5,WN,Other,LAX,0,337.0,6
8,13,3,AA,ATL,ORD,0,606.0,16
3,1,6,AA,DFW,Other,0,1017.0,8
4,15,2,WN,Other,Other,0,623.0,14
12,14,7,WN,DEN,Other,0,804.0,22
3,31,1,WN,Other,PHX,0,833.0,19
7,10,4,YX,DCA,Other,1,213.0,6
6,12,4,UA,Other,IAH,1,140.0,9
3,5,3,AA,CLT,Other,0,651.0,11
2,14,5,DL,ATL,Other,0,134.0,15
11,25,2,UA,IAH,ORD,0,925.0,20
5,7,3,AA,Other,Other,0,742.0,8
4,30,3,NK,Other,BOS,0,942.0,15
3,7,5,DL,Other,ATL,1,581.0,9
9,7,7,WN,Other,Other,0,271.0,20
10,1,3,OO,LAX,Other,0,308.0,9
3,4,2,AS,SEA,Other,0,224.0,11
7,20,7,YX,Other,LGA,0,431.0,14
1,9,4,WN,Other,Other,0,648.0,17
9,13,6,WN,DEN,Other,0,853.0,14
12,8,1,WN,Other,Other,0,419.0,9
8,8,5,AS,LAS,Other,0,2304.0,20
10,1,3,OO,Other,SFO,1,550.0,11
11,20,4,B6,Other,Other,0,1598.0,14
10,12,7,DL,Other,ATL,0,444.0,7
12,29,1,NK,LGA,Other,0,1076.0,7
6,28,6,AA,DFW,Other,1,1188.0,10
6,22,7,OO,Other,SEA,1,696.0,14
3,6,4,OH,CLT,Other,0,140.0,9
8,24,7,AA,SEA,DFW,1,1660.0,23
5,8,4,UA,Other,ORD,0,1739.0,10
8,3,7,HA,Other,Other,0,2355.0,11
4,23,3,YX,DCA,LGA,0,214.0,13
7,23,3,WN,Other,Other,0,296.0,18
12,8,1,DL,DCA,ATL,1,547.0,18
11,28,5,OO,Other,PHX,0,261.0,9
8,19,2,OO,DFW,Other,0,270.0,21
12,1,1,AA,DFW,ORD,1,802.0,12
8,6,3,YX,LGA,Other,0,431.0,6
10,3,5,AS,LAX,SEA,0,954.0,20
4,6,7,AA,MCO,LAX,0,2218.0,18
10,15,3,DL,ATL,Other,0,406.0,11
8,11,1,OO,IAH,Other,0,395.0,14
7,10,4,OO,Other,MSP,0,887.0,6
7,6,7,AS,SEA,Other,0,605.0,19
12,2,2,OO,LAX,Other,0,1187.0,9
7,28,1,WN,Other,Other,0,251.0,11
1,12,7,AA,DFW,Other,0,2165.0,8
10,30,4,DL,ATL,Other,0,443.0,12
3,1,6,MQ,Other,ORD,0,646.0,18
2,7,5,G4,Other,Other,1,895.0,17
7,1,2,WN,SLC,DEN,0,391.0,6
2,22,6,DL,SEA,Other,0,1770.0,9
9,4,4,WN,Other,Other,0,666.0,17
4,14,1,B6,BOS,Other,0,563.0,18
4,23,3,OO,Other,DEN,1,73.0,18
8,16,6,WN,DEN,Other,1,896.0,17
8,10,7,UA,DEN,Other,1,775.0,15
3,12,3,AA,DFW,Other,0,1616.0,11
6,20,5,UA,DEN,BOS,0,1754.0,17
6,16,1,OH,CLT,Other,0,257.0,13
5,11,7,DL,DTW,SEA,0,1927.0,8
10,15,3,OO,Other,DTW,0,237.0,18
5,3,6,UA,ORD,EWR,0,719.0,6
7,30,3,WN,DEN,SLC,0,391.0,14
7,27,7,B6,Other,BOS,1,2636.0,21
10,19,7,AA,MIA,Other,1,1013.0,21
5,28,3,DL,Other,ATL,0,214.0,14
8,27,3,UA,IAH,Other,0,1190.0,7
6,19,4,DL,SEA,BOS,0,2496.0,15
8,4,1,UA,Other,ORD,0,413.0,7
11,14,5,B6,Other,Other,1,636.0,14
12,5,5,WN,Other,Other,1,1237.0,12
6,15,7,WN,Other,Other,0,451.0,10
8,30,6,HA,Other,Other,0,101.0,10
8,31,7,G4,Other,Other,0,1240.0,8
11,27,4,OO,Other,LAX,0,737.0,13
4,23,3,WN,Other,Other,0,1105.0,13
7,8,2,WN,LGA,Other,1,888.0,15
2,19,3,WN,Other,Other,0,102.0,11
9,27,6,OO,LAX,SFO,0,337.0,7
7,11,5,MQ,MSP,ORD,1,334.0,11
4,20,7,YX,ORD,Other,1,299.0,16
5,2,5,WN,Other,DEN,0,563.0,18
8,26,2,WN,Other,DEN,0,836.0,5
12,10,3,YX,Other,Other,0,427.0,5
7,2,3,UA,IAH,LGA,1,1416.0,7
12,10,3,B6,Other,BOS,0,2588.0,11
7,19,6,AA,Other,Other,0,407.0,16
5,22,4,UA,ORD,EWR,0,719.0,7
10,7,2,AA,MSP,CLT,0,930.0,14
6,10,2,G4,Other,Other,0,477.0,11
9,13,6,AA,Other,CLT,0,1736.0,12
5,27,2,AA,PHX,Other,0,1488.0,9
8,6,3,OH,CLT,Other,0,738.0,19
2,22,6,WN,Other,Other,0,333.0,6
11,9,7,WN,Other,Other,1,753.0,20
3,22,6,NK,Other,Other,0,966.0,20
3,31,1,NK,LAX,LAS,1,236.0,11
2,19,3,WN,Other,LAS,0,486.0,8
9,11,4,DL,BOS,Other,0,1256.0,6
12,2,2,B6,Other,Other,0,1102.0,9
8,18,1,WN,Other,LGA,0,1183.0,11
3,4,2,OH,DCA,Other,0,524.0,13
11,10,1,WN,Other,BOS,1,369.0,15
7,4,5,DL,IAH,MSP,1,1034.0,17
1,24,5,AA,Other,DFW,0,1017.0,7
8,3,7,WN,Other,LAS,0,226.0,7
7,27,7,YX,Other,BOS,1,187.0,14
3,9,7,WN,PHX,LAS,0,255.0,9
6,21,6,DL,ATL,Other,1,1892.0,16
8,31,7,WN,Other,Other,1,1706.0,13
9,22,1,WN,Other,Other,0,401.0,7
4,14,1,AA,Other,DFW,0,431.0,7
5,7,3,WN,Other,Other,0,417.0,11
2,2,7,MQ,DFW,Other,1,685.0,18
5,17,6,YX,Other,BOS,1,818.0,13
7,4,5,OO,IAH,Other,0,201.0,12
11,10,1,WN,Other,Other,1,417.0,18
7,9,3,DL,ATL,Other,0,214.0,23
10,21,2,OO,Other,DFW,0,113.0,6
8,15,5,DL,ATL,Other,0,696.0,8
9,6,6,DL,Other,DTW,0,813.0,11
11,21,5,UA,Other,DEN,0,1446.0,8
6,18,3,UA,Other,ORD,1,316.0,18
3,3,1,OO,Other,ORD,0,557.0,14
10,25,6,WN,Other,PHX,0,1999.0,11
12,27,6,WN,Other,PHX,1,872.0,17
2,22,6,OH,Other,CLT,1,83.0,5
1,24,5,WN,Other,Other,0,210.0,12
5,29,4,DL,Other,MSP,0,726.0,19
11,10,1,NK,Other,CLT,1,632.0,15
6,15,7,AA,BOS,DCA,1,399.0,20
9,21,7,DL,ATL,Other,0,340.0,12
9,28,7,WN,Other,Other,0,480.0,14
3,14,5,F9,MCO,Other,1,1024.0,18
7,13,7,AA,Other,PHX,0,304.0,16
2,7,5,UA,SFO,LAX,0,337.0,7
10,23,4,WN,Other,Other,0,159.0,20
1,2,4,UA,Other,DEN,0,639.0,7
3,30,7,NK,Other,MCO,0,1189.0,21
2,14,5,UA,Other,SFO,0,372.0,18
1,25,6,AA,Other,CLT,0,603.0,6
6,7,6,OO,LAX,Other,0,400.0,21
2,13,4,UA,DFW,IAH,0,224.0,7
5,24,6,WN,Other,Other,0,462.0,10
4,6,7,WN,Other,LGA,0,764.0,11
2,24,1,UA,EWR,Other,0,1068.0,14
3,23,7,OO,Other,SFO,0,77.0,6
5,6,2,MQ,Other,ORD,0,607.0,11
10,31,5,OH,Other,DFW,0,140.0,6
10,6,1,WN,Other,DCA,0,634.0,9
7,15,2,WN,Other,Other,1,256.0,14
4,14,1,OO,Other,SLC,0,541.0,6
4,19,6,OO,ORD,Other,0,157.0,13
12,10,3,OO,Other,Other,0,287.0,16
8,24,7,DL,ORD,SLC,1,1250.0,7
4,16,3,DL,Other,ATL,0,545.0,12
3,15,6,B6,BOS,DCA,0,399.0,12
7,25,5,AS,LAS,Other,0,894.0,7
11,3,1,AA,Other,CLT,0,350.0,8
4,19,6,OO,Other,SLC,0,626.0,18
5,21,3,AA,Other,DFW,0,1313.0,12
11,21,5,G4,Other,Other,0,827.0,7
9,26,5,YX,LGA,Other,0,419.0,10
8,27,3,NK,Other,MCO,0,802.0,6
10,30,4,OO,Other,ATL,0,566.0,12
4,7,1,WN,PHX,SFO,0,651.0,15
6,7,6,G4,LAX,Other,0,1371.0,14
8,20,3,DL,BOS,Other,0,1674.0,8
3,5,3,OO,IAH,Other,0,913.0,12
10,2,4,UA,IAH,Other,0,816.0,7
2,7,5,AS,Other,Other,1,261.0,13
9,24,3,AA,MIA,DFW,0,1121.0,7
11,2,7,UA,DEN,Other,0,3329.0,12
4,2,3,OH,Other,Other,0,1038.0,11
6,24,2,DL,Other,ATL,0,545.0,10
5,13,2,UA,SLC,DEN,0,391.0,10
8,15,5,AA,ORD,SFO,0,1846.0,8
11,29,6,DL,ATL,Other,0,269.0,13
11,20,4,F9,Other,LAS,0,584.0,12
7,26,6,DL,Other,ATL,0,669.0,10
8,30,6,DL,DCA,MSP,1,931.0,18
12,19,5,UA,IAH,Other,0,1265.0,9
2,24,1,WN,Other,LAS,0,258.0,8
10,5,7,WN,MCO,Other,1,990.0,15
5,10,6,WN,Other,Other,1,937.0,12
6,21,6,G4,Other,Other,1,776.0,21
6,10,2,HA,Other,Other,0,100.0,7
11,2,7,NK,Other,LAS,0,1587.0,15
2,18,2,OH,CLT,Other,0,370.0,18
12,4,4,AA,LAX,ORD,1,1744.0,18
12,8,1,MQ,Other,DFW,0,692.0,6
9,19,5,OO,MSP,Other,1,220.0,21
8,14,4,UA,IAH,MSP,1,1034.0,19
6,2,1,OO,PHX,Other,0,455.0,14
5,31,6,WN,Other,PHX,0,1044.0,12
6,23,1,YX,Other,LGA,0,202.0,12
12,27,6,WN,DEN,Other,0,850.0,17
5,14,3,OH,Other,CLT,0,490.0,17
7,18,5,B6,Other,Other,0,301.0,9
11,29,6,WN,PHX,Other,0,304.0,12
12,21,7,MQ,Other,ORD,0,837.0,11
3,3,1,WN,Other,DEN,0,883.0,5
7,5,6,DL,BOS,MSP,0,1124.0,8
7,6,7,DL,Other,BOS,0,1249.0,10
4,8,2,AS,Other,SEA,0,2086.0,7
2,25,2,OO,DFW,Other,1,229.0,16
9,21,7,AS,ORD,SEA,1,1721.0,17
11,29,6,WN,PHX,DEN,0,602.0,5
4,28,1,YX,DCA,Other,0,474.0,21
10,26,7,AA,LGA,CLT,1,544.0,17
4,7,1,DL,MSP,EWR,0,1008.0,19
3,24,1,AA,SEA,ORD,0,1721.0,23
1,11,6,UA,Other,DEN,0,533.0,13
6,15,7,AA,Other,CLT,1,813.0,18
3,15,6,OO,Other,IAH,0,191.0,5
9,21,7,DL,Other,LAX,0,2556.0,7
8,10,7,OO,Other,MSP,0,700.0,18
7,29,2,AA,Other,LAS,1,2177.0,21
3,13,4,WN,DEN,Other,1,846.0,20
11,7,5,WN,DEN,Other,0,909.0,17
8,16,6,DL,LGA,MSP,1,1020.0,7
7,24,4,OO,Other,SEA,0,234.0,11
10,10,5,DL,MIA,SEA,0,2724.0,18
12,20,6,AA,Other,PHX,0,1396.0,7
11,13,4,OH,Other,ORD,0,240.0,12
11,29,6,DL,Other,DTW,1,440.0,14
1,7,2,B6,Other,Other,0,1173.0,6
10,1,3,AA,ORD,LAX,0,1744.0,17
8,18,1,OO,Other,Other,0,344.0,13
2,15,6,WN,Other,Other,0,247.0,19
2,21,5,AS,SEA,Other,0,2640.0,18
2,26,3,AA,DEN,MIA,0,1709.0,7
7,6,7,WN,Other,DTW,0,440.0,8
2,7,5,AA,Other,DFW,0,1345.0,11
1,8,3,UA,Other,DEN,0,1506.0,12
1,14,2,DL,SLC,Other,0,1990.0,23
9,13,6,OO,Other,ORD,0,491.0,14
